pid,Step 45,Step 40,Step 35,Step 30,Step 25,Step 20,Step 15,Step 10,Step 5
4346,1.0,0.841,0.6484,0.5254,0.453,0.3967,0.3494,0.2952,0.09033
4347,1.001,0.5967,0.4329,0.3796,0.348,0.3103,0.2717,0.2294,0.1366
4348,0.9995,0.8506,0.738,0.5366,0.3591,0.2954,0.1652,0.1477,0.1375
4349,1.0,0.5205,0.3582,0.2776,0.2465,0.2207,0.2157,0.2072,0.1938
4350,1.001,0.701,0.2874,0.241,0.2344,0.2344,0.2168,0.1859,0.1555
4351,0.9995,0.6587,0.4817,0.3022,0.2123,0.196,0.1827,0.1733,0.1737
4352,0.9995,0.8994,0.746,0.605,0.2961,0.257,0.2366,0.1946,0.1318
4353,0.9995,0.553,0.4214,0.381,0.2246,0.2126,0.2118,0.1932,0.1809
4354,1.0,0.615,0.508,0.4587,0.4297,0.4087,0.39,0.37,0.333
4355,1.001,0.8457,0.6343,0.4265,0.3152,0.262,0.1967,0.1797,0.164
4356,1.0,0.6284,0.4932,0.432,0.4055,0.376,0.3235,0.29,0.2517
4357,0.9995,0.891,0.741,0.6113,0.5215,0.1816,0.1167,0.03928,0.0447
4358,1.001,0.4797,0.3452,0.2861,0.2644,0.2515,0.2347,0.2145,0.1552
4359,1.001,0.813,0.6514,0.522,0.352,0.3052,0.2203,0.2377,0.2051
4360,1.0,0.901,0.772,0.574,0.1501,0.1307,0.1261,0.12256,0.0978
4361,1.0,0.8457,0.609,0.4426,0.3374,0.3289,0.3086,0.2754,0.2556
4362,0.999,0.877,0.3538,0.2625,0.2327,0.2125,0.2032,0.1836,0.1521
4363,1.0,0.8687,0.573,0.3916,0.2383,0.1843,0.1592,0.1486,0.1268
4364,0.9995,0.811,0.6562,0.3997,0.2654,0.2258,0.1589,0.1106,0.1005
4365,1.0,0.58,0.3647,0.2703,0.2505,0.24,0.2344,0.218,0.1617
4366,0.9995,0.745,0.4255,0.264,0.2094,0.1635,0.1277,0.0914,0.02618
4367,1.0,0.8647,0.6895,0.3298,0.276,0.1954,0.06635,0.02113,0.01965
4368,1.0,0.765,0.6846,0.5283,0.3376,0.1757,0.0797,0.07733,0.05536
4369,1.001,0.862,0.4587,0.2542,0.209,0.1738,0.1522,0.1456,0.1405
4370,0.999,0.8584,0.6606,0.3562,0.2389,0.1825,0.1583,0.1517,0.1523
4371,1.001,0.924,0.674,0.4011,0.2532,0.2544,0.231,0.2177,0.0732
4372,0.999,0.6904,0.289,0.2191,0.2024,0.1909,0.183,0.1749,0.1691
4373,0.9995,0.7983,0.3408,0.23,0.1694,0.155,0.1423,0.1364,0.1442
4374,1.001,0.841,0.6914,0.564,0.4346,0.3276,0.279,0.1926,0.1672
4375,1.0,0.796,0.6357,0.3884,0.272,0.2546,0.2556,0.254,0.2466
4376,1.001,0.8677,0.6064,0.4465,0.307,0.2101,0.03946,0.02652,0.01869
4377,0.999,0.8877,0.648,0.4016,0.3745,0.3562,0.33,0.273,0.0914
4378,0.9995,0.8525,0.586,0.4497,0.3308,0.3145,0.3054,0.2793,0.2034
4379,0.9995,0.8516,0.6836,0.5337,0.3257,0.2272,0.2252,0.2031,0.1519
4380,1.0,0.7954,0.496,0.2377,0.1704,0.12427,0.11426,0.0866,0.04898
4381,1.001,0.4827,0.4136,0.3623,0.3342,0.3137,0.2915,0.2563,0.2167
4382,1.0,0.8555,0.649,0.5664,0.51,0.4585,0.3987,0.3245,0.2766
4383,1.0,0.7183,0.5264,0.2876,0.236,0.227,0.2137,0.194,0.1688
4384,1.001,0.735,0.5425,0.3752,0.2773,0.2126,0.2047,0.2089,0.1432
4385,1.0,0.7886,0.531,0.3696,0.2583,0.2213,0.2065,0.1996,0.1986
4386,1.001,0.8745,0.6436,0.2964,0.2233,0.1965,0.1815,0.1693,0.1322
4387,0.999,0.812,0.4639,0.3916,0.283,0.2024,0.1897,0.1818,0.1674
4388,1.0,0.8047,0.596,0.502,0.4143,0.3562,0.1642,0.12085,0.09906
4389,0.9995,0.85,0.5776,0.3572,0.163,0.12494,0.1039,0.10504,0.0907
4390,0.999,0.8125,0.4055,0.3206,0.3054,0.28,0.2333,0.1832,0.1243
4391,0.9995,0.9,0.792,0.6924,0.597,0.4949,0.2583,0.2144,0.2026
4392,1.001,0.7373,0.4756,0.3706,0.3445,0.3337,0.304,0.2751,0.2172
4394,1.0,0.872,0.697,0.5103,0.2201,0.1412,0.0754,0.04385,0.04095
4395,1.0,0.642,0.4153,0.2986,0.2712,0.2627,0.2588,0.2578,0.2527
