pid,Step 45,Step 40,Step 35,Step 30,Step 25,Step 20,Step 15,Step 10,Step 5
4268,1.001,0.8633,0.5825,0.3645,0.2905,0.262,0.2299,0.1864,0.1503
4269,0.9995,0.759,0.4893,0.34,0.2617,0.2125,0.1677,0.0872,0.06027
4270,1.0,0.8477,0.5566,0.2686,0.2063,0.1918,0.1719,0.1553,0.1436
4271,1.001,0.877,0.679,0.469,0.3145,0.2106,0.1865,0.136,0.1231
4272,1.0,0.821,0.588,0.3237,0.2412,0.2012,0.1924,0.1587,0.11194
4273,0.999,0.8584,0.626,0.4714,0.3774,0.319,0.268,0.2228,0.1844
4274,1.001,0.8384,0.5747,0.356,0.2333,0.1726,0.1422,0.1418,0.09576
4275,1.001,0.751,0.5347,0.4263,0.371,0.3303,0.3032,0.2668,0.19
4276,0.9995,0.8794,0.6333,0.3298,0.233,0.1873,0.1715,0.1564,0.1448
4277,1.0,0.838,0.5654,0.388,0.262,0.1666,0.1393,0.10815,0.0816
4278,1.001,0.8394,0.594,0.3586,0.262,0.1575,0.1577,0.129,0.08234
4279,1.0,0.8496,0.6265,0.4387,0.2947,0.213,0.12476,0.11865,0.0774
4280,1.001,0.8857,0.5522,0.4001,0.3125,0.2346,0.1802,0.1515,0.12103
4281,1.0,0.9033,0.656,0.52,0.4265,0.3457,0.2993,0.2654,0.2251
4282,1.001,0.796,0.563,0.4294,0.3013,0.2241,0.2032,0.1844,0.1582
4283,1.0,0.8716,0.719,0.576,0.4055,0.3276,0.2573,0.2001,0.1947
4284,1.0,0.8066,0.528,0.4087,0.314,0.2502,0.2112,0.1793,0.08984
4285,1.0,0.858,0.6504,0.477,0.3225,0.2218,0.1824,0.135,0.08203
4286,1.0,0.8433,0.6406,0.5063,0.3887,0.3184,0.2832,0.1925,0.1227
4287,0.9995,0.8823,0.712,0.4927,0.4072,0.345,0.2827,0.2249,0.1814
4288,1.0,0.8677,0.6543,0.5176,0.3728,0.3352,0.313,0.288,0.2668
4289,1.001,0.885,0.7134,0.535,0.379,0.3135,0.2734,0.241,0.1891
4290,1.0,0.8433,0.646,0.4958,0.342,0.2483,0.1816,0.1365,0.1091
4291,1.0,0.884,0.6665,0.4287,0.2603,0.1841,0.1609,0.1603,0.1467
4292,0.9995,0.8706,0.6807,0.4775,0.3733,0.3035,0.2394,0.1771,0.1512
4293,0.9995,0.782,0.6157,0.527,0.452,0.3738,0.2272,0.1869,0.1323
4294,1.0,0.818,0.5933,0.4097,0.2593,0.2085,0.1744,0.1544,0.1255
4295,0.9995,0.847,0.5776,0.4678,0.402,0.3396,0.2576,0.219,0.1738
4296,1.001,0.847,0.577,0.3357,0.2517,0.2173,0.1809,0.1545,0.0907
4297,0.9995,0.811,0.643,0.4666,0.344,0.3071,0.1653,0.1277,0.06152
4298,0.9995,0.743,0.4678,0.3345,0.2368,0.166,0.1448,0.11017,0.0847
4299,1.0,0.882,0.699,0.516,0.4053,0.3333,0.2632,0.1681,0.09863
4300,0.9995,0.8584,0.683,0.544,0.4353,0.344,0.3005,0.2446,0.0936
4301,1.001,0.811,0.5835,0.4224,0.3145,0.2374,0.1956,0.1604,0.1182
4302,1.0,0.791,0.5527,0.4062,0.3545,0.3257,0.297,0.2377,0.1109
4303,0.999,0.882,0.6777,0.506,0.4048,0.3203,0.2864,0.2339,0.0804
