pid,Step 45,Step 40,Step 35,Step 30,Step 25,Step 20,Step 15,Step 10,Step 5
1745,1.0,0.8965,0.749,0.557,0.412,0.2998,0.2234,0.1628,0.1277
1746,1.0,0.9185,0.7637,0.5776,0.4841,0.3533,0.2239,0.1537,0.1318
1747,1.0,0.888,0.6772,0.4434,0.309,0.229,0.213,0.1443,0.0609
1748,1.0,0.8706,0.6646,0.3982,0.2998,0.2396,0.2085,0.1469,0.1146
1749,1.001,0.9146,0.7695,0.6304,0.51,0.4084,0.311,0.2325,0.1962
1750,1.0,0.912,0.7573,0.591,0.3901,0.2295,0.174,0.1547,0.0958
1751,1.001,0.8354,0.5845,0.4019,0.2974,0.2211,0.1459,0.10876,0.07556
1752,1.001,0.8525,0.6816,0.536,0.3994,0.2952,0.2123,0.1686,0.10254
1753,0.9995,0.91,0.7534,0.4878,0.3389,0.253,0.1736,0.1346,0.1133
1754,1.0,0.912,0.738,0.6035,0.4717,0.2903,0.2139,0.1136,0.04602
1755,1.0,0.849,0.6,0.3684,0.3093,0.1901,0.11615,0.0811,0.0835
1756,1.0,0.8877,0.698,0.5684,0.4446,0.2983,0.2142,0.1344,0.098
1757,0.9995,0.9067,0.71,0.5312,0.372,0.2708,0.1904,0.1349,0.09064
1758,1.0,0.916,0.779,0.6284,0.454,0.3374,0.25,0.0766,0.07196
1759,1.0,0.8643,0.6816,0.5024,0.364,0.2632,0.1879,0.1481,0.1321
1760,1.001,0.905,0.714,0.4504,0.341,0.2107,0.1582,0.11914,0.07764
1761,1.0,0.9214,0.8037,0.647,0.4695,0.3545,0.2617,0.1631,0.1327
1762,1.001,0.858,0.5693,0.446,0.3525,0.2576,0.1875,0.1592,0.0959
1763,1.0,0.92,0.7993,0.668,0.425,0.294,0.2202,0.0993,0.0625
1764,1.001,0.8784,0.6035,0.4739,0.4028,0.3,0.1903,0.1233,0.087
1765,1.0,0.816,0.59,0.4893,0.3225,0.2054,0.1394,0.11084,0.02716
1766,1.0,0.8965,0.668,0.5117,0.4243,0.2815,0.1349,0.0974,0.0927
1767,1.0,0.801,0.598,0.4326,0.315,0.209,0.1323,0.0895,0.0686
1768,1.001,0.9023,0.707,0.464,0.2964,0.1981,0.1595,0.1164,0.0934
1769,0.9995,0.905,0.715,0.438,0.2986,0.2236,0.1752,0.1367,0.0984
1770,1.0,0.878,0.65,0.4043,0.3083,0.2664,0.2015,0.1475,0.1255
1771,1.0,0.9067,0.7617,0.5664,0.3591,0.291,0.1852,0.1159,0.1014
1772,1.001,0.9087,0.7354,0.5566,0.4167,0.3455,0.2668,0.1533,0.1389
1773,1.0,0.872,0.698,0.5835,0.3867,0.2932,0.2308,0.1372,0.0694
1774,1.0,0.8984,0.7246,0.528,0.339,0.2275,0.1236,0.11884,0.10626
1775,0.9995,0.907,0.75,0.6274,0.4626,0.3838,0.2144,0.1614,0.09906
1776,0.999,0.9,0.7305,0.5903,0.4038,0.281,0.2583,0.1384,0.10516
1777,1.0,0.896,0.7114,0.562,0.4124,0.287,0.1929,0.1475,0.1388
1778,0.9995,0.8867,0.6904,0.5186,0.3962,0.2725,0.1903,0.1327,0.0846
1779,0.999,0.8936,0.709,0.4814,0.2607,0.1774,0.1398,0.11035,0.09924
1780,1.001,0.911,0.7573,0.6,0.4197,0.2362,0.157,0.1119,0.0837
1781,1.0,0.9077,0.737,0.55,0.4055,0.305,0.193,0.1638,0.1329
1782,1.0,0.8804,0.6533,0.4978,0.3828,0.2773,0.212,0.1315,0.0878
1783,1.001,0.89,0.6616,0.3015,0.2698,0.2023,0.1365,0.1224,0.0857
1784,1.0,0.9165,0.76,0.594,0.4668,0.337,0.2477,0.1893,0.1061
1785,1.0,0.8843,0.717,0.567,0.3538,0.236,0.164,0.1243,0.11237
1786,1.0,0.8823,0.6284,0.4216,0.2825,0.2023,0.167,0.1478,0.1118
1787,1.0,0.911,0.7646,0.6265,0.4553,0.3171,0.2106,0.1218,0.1095
1788,1.0,0.8745,0.7075,0.4849,0.3665,0.2356,0.1514,0.1054,0.08777
1789,1.0,0.9023,0.665,0.4019,0.2935,0.2133,0.1781,0.1298,0.08203
1790,1.0,0.845,0.673,0.4934,0.292,0.1931,0.11835,0.0826,0.0591
1791,1.0,0.8887,0.7417,0.6,0.4238,0.2969,0.1854,0.088,0.0658
1792,1.0,0.916,0.7725,0.631,0.5244,0.2416,0.2045,0.1532,0.1499
1793,0.9995,0.8867,0.7144,0.441,0.303,0.2496,0.2108,0.1554,0.136
1794,1.0,0.8784,0.6387,0.48,0.3555,0.2151,0.1567,0.1101,0.07477
1795,1.0,0.9146,0.7456,0.445,0.2617,0.1951,0.1295,0.1086,0.0732
1796,1.0,0.907,0.761,0.5083,0.3557,0.2174,0.1521,0.1002,0.06238
1797,0.9995,0.907,0.7417,0.5376,0.4282,0.2893,0.21,0.12244,0.101
1798,0.9995,0.878,0.66,0.4297,0.2793,0.194,0.1475,0.0935,0.083
1799,1.0,0.903,0.6924,0.4697,0.2722,0.1959,0.1498,0.08484,0.07
1800,1.0,0.908,0.7695,0.6436,0.5176,0.3154,0.2705,0.2402,0.158
1801,1.0,0.876,0.633,0.4253,0.2751,0.2102,0.165,0.1626,0.163
1802,1.001,0.911,0.6777,0.4014,0.2837,0.2086,0.1694,0.1071,0.0802
1803,0.999,0.903,0.7383,0.4578,0.335,0.2443,0.1995,0.1462,0.09503
1804,1.0,0.9106,0.74,0.531,0.3955,0.2903,0.171,0.1152,0.0679
